10.58,-0.055609,1,,,
10.813,0.77631,1,,14.412,11.893
8.7405,1.2628,1,,-6.3023,-10.616
11.184,4.3728,1,,,
12.272,-2.3924,1,,,
10.826,2.5778,1,,,
8.0921,1.5889,1,,,
8.5706,2.9389,1,,,
9.3919,0.95108,1,,,
12.259,2.4602,1,,,
8.8236,1.8256,1,,,
10.11,1.2295,1,,,
9.6743,1.1353,1,,,
9.5781,-0.42587,1,,,
9.5726,1.0191,1,,,
10.655,0.37921,1,,,
12.055,0.783,1,,,
9.7671,2.6336,1,,,
9.0856,3.1504,1,,,
10.334,1.7856,1,,,
10.172,0.28663,1,,,
9.0991,2.8663,1,,,
10.835,1.0185,1,,,
12.065,-0.14868,1,,,
9.5845,3.0878,1,,,
8.8537,2.5883,1,,,
6.7889,2.3556,1,,,
10.979,2.3709,1,,,
9.3498,2.0718,1,,,
11.959,1.3413,1,,,
10.246,1.197,1,,,
10.49,0.18755,1,,,
10.021,0.94867,1,,,
7.7295,0.51236,1,,,
11.334,1.5355,1,,,
10.088,1.524,1,,,
9.1049,1.6525,1,,,
10.673,0.54398,1,,,
7.6055,1.6721,1,,,
8.6671,1.0219,1,,,
7.5299,1.4893,1,,,
12.996,1.9552,1,,,
9.1838,1.7435,1,,,
9.7558,1.4859,1,,,
8.7393,-2.0061,1,,,
10.702,2.8106,1,,,
11.853,1.6198,1,,,
10.016,0.46618,1,,,
8.7839,0.84635,1,,,
11.546,2.7047,1,,,
12.281,1.2344,1,,,
10.566,0.45388,1,,,
7.5053,1.9594,1,,,
9.0407,2.6787,1,,,
11.803,1.1966,1,,,
10.795,0.814,1,,,
9.1445,4.2343,1,,,
9.9985,-2.1008,1,,,
10.759,1.1106,1,,,
10.112,-0.91502,1,,,
11.7,-1.5277,1,,,
10.251,-1.0044,1,,,
6.3544,3.4446,1,,,
9.2388,-0.95844,1,,,
7.1344,1.5328,1,,,
9.2056,0.70098,1,,,
11.375,0.096905,1,,,
9.7054,2.8268,1,,,
10.143,1.7704,1,,,
10.886,1.4002,1,,,
10.219,1.8724,1,,,
11.723,3.3385,1,,,
8.1117,2.5534,1,,,
11.841,0.30916,1,,,
7.7108,0.11271,1,,,
7.5699,1.1864,1,,,
10.63,1.6694,1,,,
9.9118,0.22862,1,,,
12.684,1.4881,1,,,
11.179,0.80324,1,,,
8.6893,0.64273,1,,,
10.912,2.5224,1,,,
8.6143,3.5289,1,,,
7.2347,2.3145,1,,,
10.59,1.701,1,,,
7.6928,1.1864,1,,,
11.858,1.8071,1,,,
8.3548,-0.70705,1,,,
9.4334,2.8876,1,,,
8.5878,0.75196,1,,,
11.731,0.77488,1,,,
9.4952,2.0252,1,,,
10.281,-2.0632,1,,,
11.159,-0.16705,1,,,
9.3748,0.64636,1,,,
12.499,-0.89125,1,,,
10.842,3.6699,1,,,
9.4325,1.0923,1,,,
8.3949,2.1315,1,,,
10.132,0.32683,1,,,
-0.30827,4.4129,0,,,
0.97372,1.6922,0,,,
-1.4256,3.1189,0,,,
2.8698,5.0036,0,,,
0.78567,8.2131,0,,,
0.31744,1.7693,0,,,
0.28883,2.9366,0,,,
2.1354,2.0595,0,,,
-1.2811,4.0368,0,,,
-2.0364,3.7506,0,,,
-1.8641,4.6575,0,,,
-1.5337,4.582,0,,,
1.5163,4.6459,0,,,
-2.1012,3.0097,0,,,
0.062271,3.8792,0,,,
-1.4957,2.6669,0,,,
-0.29987,1.2725,0,,,
-0.95824,2.0475,0,,,
-0.96983,5.2567,0,,,
-1.0408,4.8265,0,,,
-0.22664,5.8423,0,,,
-2.9679,3.2756,0,,,
0.17961,3.1987,0,,,
-1.3081,2.9216,0,,,
1.4618,5.4015,0,,,
2.2368,3.0449,0,,,
-1.3449,3.6936,0,,,
1.233,4.2872,0,,,
1.405,3.4834,0,,,
-1.5797,6.0817,0,,,
0.54218,5.287,0,,,
-1.1967,3.6165,0,,,
2.4332,4.8057,0,,,
-0.054967,5.2743,0,,,
-0.054497,4.2046,0,,,
-0.11511,2.6539,0,,,
2.6497,5.8715,0,,,
-1.5862,5.3185,0,,,
-1.7596,3.0388,0,,,
-0.41092,1.5996,0,,,
0.94799,2.4058,0,,,
-1.4056,4.8478,0,,,
-0.92029,5.6122,0,,,
-0.66441,2.778,0,,,
-0.16074,3.9103,0,,,
1.1839,3.2574,0,,,
-0.58483,3.505,0,,,
1.8582,2.0083,0,,,
-0.38352,3.9534,0,,,
1.9558,3.1635,0,,,
-2.4321,3.8593,0,,,
-0.21911,5.281,0,,,
1.8097,4.1428,0,,,
1.4934,4.5151,0,,,
1.5839,6.1023,0,,,
0.38067,2.6051,0,,,
2.5852,2.5977,0,,,
0.51959,5.3427,0,,,
-2.3624,1.7447,0,,,
-0.69377,5.9154,0,,,
-2.117,3.0247,0,,,
0.46167,2.9231,0,,,
0.45744,3.8432,0,,,
0.1786,3.1314,0,,,
-2.3405,3.5602,0,,,
-0.57473,0.90082,0,,,
-1.764,3.9787,0,,,
-0.80417,5.1289,0,,,
0.0067066,5.6804,0,,,
0.48122,4.4632,0,,,
1.1292,1.7418,0,,,
0.92853,3.1611,0,,,
-0.72027,1.2454,0,,,
0.55247,5.6319,0,,,
1.925,3.692,0,,,
-0.022987,5.2264,0,,,
1.994,3.5977,0,,,
-0.66789,4.8928,0,,,
1.9749,2.596,0,,,
-0.58173,2.8372,0,,,
0.2852,4.6525,0,,,
-1.1934,2.2911,0,,,
-1.2061,3.7232,0,,,
-1.2001,3.7228,0,,,
-2.3106,5.4166,0,,,
-1.9698,3.9644,0,,,
-0.073569,1.573,0,,,
-0.086137,2.8146,0,,,
1.0775,3.6242,0,,,
0.43279,5.2112,0,,,
-0.34612,3.968,0,,,
-0.21646,5.4346,0,,,
-0.97089,3.4623,0,,,
-1.4686,2.6899,0,,,
-0.70572,4.1527,0,,,
-1.2733,2.5257,0,,,
-0.18682,3.428,0,,,
-0.89056,6.2016,0,,,
-0.17094,5.837,0,,,
-2.1276,6.8072,0,,,
0.13605,0.65567,1,,,
-2.1695,0.5652,1,,,
-0.39868,1.0406,1,,,
-1.3258,0.51103,1,,,
0.0072043,1.1142,1,,,
0.14695,1.7586,1,,,
-2.3644,-0.67535,1,,,
0.21362,1.9049,1,,,
-0.37985,1.0634,1,,,
-1.2699,0.7874,1,,,
-1.4032,0.29051,1,,,
0.062983,1.3249,1,,,
-0.10307,1.2821,1,,,
2.1706,3.1068,1,,,
-0.45288,0.84416,1,,,
-0.57138,1.5083,1,,,
0.4086,1.5741,1,,,
-2.5988,-0.6912,1,,,
0.94575,2.2447,1,,,
-0.4824,1.4887,1,,,
-1.6992,-1.1798,1,,,
-0.5238,-0.20187,1,,,
0.55692,1.4437,1,,,
0.19604,1.3477,1,,,
-1.232,0.34006,1,,,
0.91989,1.724,1,,,
0.36041,2.3878,1,,,
0.11226,1.0191,1,,,
0.26281,1.1818,1,,,
1.7117,2.2581,1,,,
0.73064,2.9638,1,,,
-1.4342,0.49605,1,,,
0.54861,1.0997,1,,,
-0.94893,0.28497,1,,,
0.40799,1.7464,1,,,
-0.28166,1.1929,1,,,
0.042801,-0.25176,1,,,
0.29519,1.2413,1,,,
-1.6639,-0.29824,1,,,
1.5733,2.1077,1,,,
-0.85156,0.6829,1,,,
-0.58158,0.58907,1,,,
-0.078288,-0.36852,1,,,
-1.9913,-0.48172,1,,,
-0.10418,-0.32507,1,,,
-0.5958,0.64174,1,,,
-0.63217,0.5897,1,,,
-0.17913,1.6274,1,,,
0.52343,0.64201,1,,,
-0.46934,0.64097,1,,,
-0.96308,-1.1798,1,,,
-0.65217,0.90988,1,,,
1.01,2.562,1,,,
1.1268,2.0202,1,,,
-0.70028,-0.080625,1,,,
0.84892,1.035,1,,,
0.9298,1.728,1,,,
0.16558,0.723,1,,,
-0.59053,2.3561,1,,,
0.29452,1.4863,1,,,
1.9334,2.4392,1,,,
2.7122,2.9015,1,,,
-0.60441,0.26885,1,,,
0.23216,2.1622,1,,,
-0.092908,0.89016,1,,,
0.34502,0.7925,1,,,
-1.858,-0.95799,1,,,
-0.15655,1.4158,1,,,
-0.38347,1.2411,1,,,
0.67402,2.4345,1,,,
-0.86877,0.41457,1,,,
-0.050287,1.3755,1,,,
0.97648,1.3852,1,,,
0.54783,1.5952,1,,,
-2.5174,-1.2846,1,,,
0.44764,1.4552,1,,,
-0.069893,0.90657,1,,,
0.93615,1.2165,1,,,
-1.4484,-0.18696,1,,,
0.60087,1.0789,1,,,
1.4825,2.6924,1,,,
-0.55928,0.79779,1,,,
0.4361,1.0124,1,,,
-2.3268,-0.94404,1,,,
-0.82136,0.96696,1,,,
0.8911,1.9266,1,,,
0.31028,0.86719,1,,,
0.70052,2.2251,1,,,
-0.017887,0.030732,1,,,
1.3387,0.8901,1,,,
-1.4654,0.34396,1,,,
1.5016,2.0318,1,,,
-0.72863,0.24594,1,,,
0.54253,1.9821,1,,,
-0.94124,-0.7273,1,,,
-0.32343,0.70998,1,,,
-0.12019,0.57811,1,,,
0.66633,1.8129,1,,,
1.5036,2.9237,1,,,
-0.76163,0.48932,1,,,
-1.1959,3.1638,0,,,
-1.094,1.1047,0,,,
-0.51386,3.8263,0,,,
0.72869,4.7483,0,,,
0.19344,4.0329,0,,,
-0.39347,3.7268,0,,,
-1.1123,3.615,0,,,
-0.014479,3.8808,0,,,
0.31909,2.8853,0,,,
-0.27908,3.672,0,,,
-0.47981,3.0333,0,,,
-1.3704,2.4619,0,,,
0.21489,3.3937,0,,,
-0.40624,3.0561,0,,,
-0.63174,3.0173,0,,,
1.6361,3.8691,0,,,
1.8118,5.6712,0,,,
0.84765,3.328,0,,,
-1.5397,2.6608,0,,,
-0.12769,4.1507,0,,,
0.52652,4.3143,0,,,
0.60329,3.4935,0,,,
0.97782,4.6194,0,,,
0.46965,3.8178,0,,,
0.14822,3.1203,0,,,
-0.18766,1.6439,0,,,
-1.798,1.679,0,,,
-0.82789,3.6042,0,,,
0.88472,4.0838,0,,,
1.0139,4.5511,0,,,
-0.72368,2.5131,0,,,
-1.1618,2.6881,0,,,
0.20277,3.5847,0,,,
0.20902,3.9403,0,,,
0.5259,3.7268,0,,,
1.052,3.2867,0,,,
0.44675,4.8519,0,,,
1.0604,4.3918,0,,,
-0.10452,4.3534,0,,,
0.8929,5.2013,0,,,
-0.10286,2.6543,0,,,
-0.15583,3.2735,0,,,
-1.9104,1.9664,0,,,
-0.87182,3.1778,0,,,
1.0533,4.4441,0,,,
0.34453,4.0524,0,,,
0.25597,4.4836,0,,,
0.82343,4.0812,0,,,
-0.54022,3.323,0,,,
-1.3815,2.8086,0,,,
1.0631,3.9185,0,,,
0.41095,3.8438,0,,,
-1.3796,1.6817,0,,,
-1.5432,1.0113,0,,,
-0.065563,3.6917,0,,,
-1.0061,3.1258,0,,,
0.66018,4.4831,0,,,
0.62685,4.6218,0,,,
-1.0878,2.5617,0,,,
-0.19749,3.3687,0,,,
-0.74816,2.6822,0,,,
-0.43077,3.4544,0,,,
-0.053171,4.3428,0,,,
-0.73874,3.4632,0,,,
2.7744,5.9114,0,,,
1.2605,5.9389,0,,,
2.5197,6.5215,0,,,
-1.0072,1.9851,0,,,
-0.19332,3.9974,0,,,
-0.29961,3.2151,0,,,
-0.75198,3.1509,0,,,
-2.5782,1.4062,0,,,
0.19783,3.333,0,,,
0.014328,2.8708,0,,,
0.41971,2.4948,0,,,
1.127,4.8677,0,,,
0.288,2.823,0,,,
1.5409,5.1894,0,,,
-0.5107,2.9903,0,,,
0.94605,4.3124,0,,,
0.41316,3.629,0,,,
-0.26659,3.9721,0,,,
-0.93355,3.4675,0,,,
0.1564,4.0871,0,,,
1.9628,5.0465,0,,,
0.33875,4.2788,0,,,
1.2384,3.7148,0,,,
0.9458,5.046,0,,,
-0.31947,2.7614,0,,,
-1.8403,2.3967,0,,,
1.6606,4.2133,0,,,
-1.201,2.284,0,,,
-0.9795,2.4288,0,,,
-0.54493,2.5126,0,,,
-2.2194,2.0404,0,,,
1.8846,5.104,0,,,
-0.16691,3.3377,0,,,
-2.3449,1.4335,0,,,
-0.29229,3.2042,0,,,
0.094318,4.1281,0,,,
0.85305,-0.42879,1,,,
2.0997,0.89744,1,,,
1.5156,-0.29437,1,,,
2.1533,1.4828,1,,,
-0.69137,-1.6482,1,,,
0.46259,-1.9384,1,,,
2.3441,1.7579,1,,,
0.20037,-0.041077,1,,,
1.6229,0.20101,1,,,
2.3197,0.85281,1,,,
-0.41943,-2.2176,1,,,
1.5164,1.1673,1,,,
-0.10866,-0.48275,1,,,
-0.60722,-1.4698,1,,,
1.5192,-0.55018,1,,,
0.31594,-1.2419,1,,,
-0.31563,-0.14242,1,,,
0.33925,-0.59975,1,,,
2.4809,1.6413,1,,,
0.058191,-0.23115,1,,,
1.9725,0.39692,1,,,
2.1317,0.63926,1,,,
0.011159,-0.69386,1,,,
0.33952,-0.17945,1,,,
-1.5468,-3.4567,1,,,
0.54722,-0.75072,1,,,
1.8606,0.70047,1,,,
1.2065,-0.41859,1,,,
0.36826,-0.58602,1,,,
0.34903,0.090209,1,,,
2.0727,2.149,1,,,
-0.33291,-0.80292,1,,,
0.59501,-0.35338,1,,,
0.33594,0.091819,1,,,
0.068292,-1.7734,1,,,
0.067172,-0.6092,1,,,
0.30002,0.10565,1,,,
0.058555,-0.8868,1,,,
0.99209,0.24312,1,,,
1.4454,-0.2985,1,,,
1.6181,0.20599,1,,,
-0.20446,-0.65554,1,,,
0.65056,-0.89467,1,,,
1.0504,-0.66987,1,,,
-0.08888,-1.3625,1,,,
1.1195,-1.0998,1,,,
0.13657,-0.67907,1,,,
0.52158,-0.80986,1,,,
0.44911,-0.37568,1,,,
0.32556,-0.82716,1,,,
0.97412,0.78542,1,,,
1.0045,-0.1671,1,,,
0.75005,-0.64123,1,,,
0.66859,-0.047831,1,,,
-0.56918,-1.5197,1,,,
1.63,0.2795,1,,,
1.1469,-0.59944,1,,,
1.3122,-0.8362,1,,,
0.21404,-0.87133,1,,,
0.94128,0.46084,1,,,
0.22318,-0.93379,1,,,
-0.38616,-1.3464,1,,,
1.6965,0.10575,1,,,
0.55441,-0.8518,1,,,
0.9931,-0.6356,1,,,
0.60655,0.45174,1,,,
0.6335,-0.17669,1,,,
0.64267,-0.68786,1,,,
1.7788,0.2576,1,,,
0.97614,-1.2176,1,,,
1.336,1.0319,1,,,
1.4031,0.23072,1,,,
1.4757,-0.17264,1,,,
2.163,2.2913,1,,,
-0.6519,-0.88948,1,,,
2.1675,1.5624,1,,,
-0.874,-1.7335,1,,,
0.12306,-0.83954,1,,,
2.2579,0.59982,1,,,
0.3315,-0.59411,1,,,
0.60096,0.2805,1,,,
0.32075,0.49942,1,,,
2.1866,1.3353,1,,,
-0.033986,-0.99111,1,,,
-0.75938,-2.096,1,,,
2.2573,0.95394,1,,,
-0.32412,-0.68199,1,,,
1.2101,-0.79479,1,,,
0.57851,-1.3765,1,,,
0.29324,-1.3187,1,,,
0.75376,0.41686,1,,,
1.7955,0.052099,1,,,
2.1649,0.26336,1,,,
2.5623,2.2145,1,,,
1.8163,0.5558,1,,,
1.9595,1.2703,1,,,
2.9345,1.9158,1,,,
0.24078,-0.15271,1,,,
1.6421,1.0748,1,,,
1.9214,0.99241,1,,,
2.2966,0.085421,0,,,
3.9956,2.0974,0,,,
3.4076,1.345,0,,,
2.6387,0.82326,0,,,
2.5301,0.33218,0,,,
3.3173,1.6282,0,,,
2.3243,0.35483,0,,,
3.9641,1.8305,0,,,
1.982,-0.1136,0,,,
3.0645,1.5393,0,,,
1.9639,-0.29125,0,,,
1.6078,0.46126,0,,,
2.5761,0.86483,0,,,
4.8286,2.4775,0,,,
3.1383,1.016,0,,,
3.6028,1.478,0,,,
4.7445,2.7691,0,,,
2.3155,0.72035,0,,,
1.9656,-0.046578,0,,,
2.5465,1.0386,0,,,
3.1861,2.0535,0,,,
2.8142,0.78458,0,,,
2.7978,1.0742,0,,,
3.5981,1.2752,0,,,
5.0711,3.188,0,,,
2.4596,-0.036802,0,,,
2.4977,0.047541,0,,,
3.7862,1.4884,0,,,
2.1403,0.83139,0,,,
4.0557,1.965,0,,,
3.6786,1.7553,0,,,
1.9868,0.41503,0,,,
3.0697,1.1431,0,,,
2.389,0.39204,0,,,
3.2745,1.1917,0,,,
3.4154,1.1523,0,,,
1.6483,0.14205,0,,,
4.4189,3.0652,0,,,
5.0129,2.4945,0,,,
1.2159,-1.0065,0,,,
2.5758,0.85286,0,,,
2.7128,-0.055878,0,,,
3.9528,2.7834,0,,,
4.5737,1.9624,0,,,
2.0557,-0.21733,0,,,
3.7542,1.4273,0,,,
1.8117,-0.61373,0,,,
2.9305,0.97607,0,,,
3.423,0.89263,0,,,
3.3877,2.0272,0,,,
3.5052,1.3374,0,,,
2.9858,1.0859,0,,,
3.1053,0.62581,0,,,
3.8681,1.6152,0,,,
3.7144,1.4621,0,,,
3.8683,1.2516,0,,,
1.8213,-0.11894,0,,,
1.3785,-0.35843,0,,,
3.5716,1.4122,0,,,
3.3315,1.5005,0,,,
3.0845,0.86475,0,,,
4.5849,2.7478,0,,,
4.1419,2.6021,0,,,
1.6476,0.049115,0,,,
2.8381,1.3164,0,,,
1.7723,-0.2231,0,,,
2.1915,0.48187,0,,,
3.3571,0.8196,0,,,
3.6027,1.241,0,,,
3.2503,0.87962,0,,,
3.2201,0.9923,0,,,
5.7134,3.7101,0,,,
2.7176,0.18637,0,,,
3.8867,2.44,0,,,
3.3312,1.6812,0,,,
4.9768,3.6175,0,,,
2.4072,0.51935,0,,,
3.691,1.819,0,,,
0.98732,-0.15158,0,,,
1.6056,-0.20546,0,,,
2.0991,0.092285,0,,,
2.6679,0.39294,0,,,
3.6471,1.3779,0,,,
3.0057,1.3446,0,,,
4.3262,2.2139,0,,,
1.7193,-0.091785,0,,,
1.5111,-0.9419,0,,,
3.0406,1.1162,0,,,
3.1823,1.9829,0,,,
3.2075,1.5157,0,,,
3.2569,1.6452,0,,,
2.3864,0.43607,0,,,
3.0111,0.26245,0,,,
1.9128,-0.99614,0,,,
2.2872,0.65741,0,,,
3.7357,1.2333,0,,,
2.6376,0.86563,0,,,
3.1393,1.4548,0,,,
2.7128,1.0011,0,,,
1.8171,0.38596,0,,,
7.1887,0.83636,1,,,
3.2405,5.2474,1,,,
6.3029,0.32817,1,,,
8.9667,0.17865,1,,,
-3.8832,6.4698,1,,,
0.69502,1.2419,1,,,
6.8388,2.3337,1,,,
2.8552,5.7923,1,,,
1.1745,1.2305,1,,,
5.1192,6.0812,1,,,
4.4998,1.5016,1,,,
10.084,4.2651,1,,,
2.8551,-1.7981,1,,,
5.3576,1.9572,1,,,
-0.46359,4.1119,1,,,
2.18,0.18342,1,,,
1.2345,-1.0198,1,,,
7.5534,2.4577,1,,,
4.302,2.3741,1,,,
2.7064,-2.1743,1,,,
1.2751,-1.6061,1,,,
5.7984,4.9141,1,,,
-0.7139,3.5335,1,,,
6.9326,2.1863,1,,,
4.636,3.2601,1,,,
3.853,4.0127,1,,,
0.40957,3.0695,1,,,
-2.1856,5.1245,1,,,
4.7058,3.2709,1,,,
-1.6436,-3.4896,1,,,
3.9199,0.97346,1,,,
3.8366,3.5244,1,,,
4.0665,0.37015,1,,,
4.1178,-0.8915,1,,,
2.2414,5.6693,1,,,
3.5793,4.2114,1,,,
3.3566,0.64509,1,,,
6.0756,-0.84307,1,,,
2.6439,6.7371,1,,,
0.95146,3.7459,1,,,
0.6087,1.4615,1,,,
0.37198,-1.4389,1,,,
6.6776,4.4244,1,,,
2.1354,6.4183,1,,,
2.7675,0.62737,1,,,
2.2079,2.6226,1,,,
2.6746,3.8201,1,,,
1.8706,-4.2636,1,,,
6.4717,3.2637,1,,,
2.8585,2.4542,1,,,
6.3847,1.0521,1,,,
2.6481,7.1046,1,,,
3.2972,3.3104,1,,,
5.7412,6.4804,1,,,
8.3395,6.7916,1,,,
6.5849,2.0318,1,,,
7.6839,-1.5873,1,,,
3.7957,4.7966,1,,,
2.1785,2.2925,1,,,
4.6929,2.0665,1,,,
1.014,7.3692,1,,,
6.5549,3.6424,1,,,
0.39706,0.54643,1,,,
4.8439,7.3699,1,,,
3.527,3.0405,1,,,
4.0187,2.4968,1,,,
8.3022,0.84031,1,,,
5.7244,3.8935,1,,,
4.1647,-5.0752,1,,,
6.7663,1.4977,1,,,
4.7129,3.1316,1,,,
4.6172,0.48565,1,,,
5.3417,-1.9498,1,,,
2.81,3.7164,1,,,
4.3786,-1.0759,1,,,
1.9627,1.07,1,,,
-1.2324,2.3963,1,,,
1.7769,0.35882,1,,,
2.2084,4.4716,1,,,
6.3787,0.099248,1,,,
2.9692,5.3498,1,,,
6.6432,0.51893,1,,,
6.1088,1.2435,1,,,
2.7609,-0.25987,1,,,
1.5631,0.072045,1,,,
2.938,4.2726,1,,,
0.79536,-1.5003,1,,,
7.2287,6.5118,1,,,
5.2956,-1.2079,1,,,
3.9005,0.011351,1,,,
9.2874,4.2752,1,,,
4.6235,4.8504,1,,,
6.9915,6.4091,1,,,
2.6516,3.0831,1,,,
2.8751,1.2109,1,,,
2.2547,-1.5516,1,,,
-0.3836,2.1502,1,,,
2.5455,3.7845,1,,,
2.0853,3.0016,1,,,
3.4486,7.0144,1,,,
12.2,-2.3854,0,,,
-4.4295,-6.1569,0,,,
10.947,-2.9525,0,,,
3.7793,-6.5688,0,,,
-4.6443,3.8895,0,,,
10.826,6.0236,0,,,
-3.91,8.2396,0,,,
8.4575,8.267,0,,,
-0.45251,6.946,0,,,
-1.2375,-6.827,0,,,
-3.044,5.7497,0,,,
5.2512,-5.8441,0,,,
11.482,7.0179,0,,,
12.509,-1.6704,0,,,
6.3444,9.6894,0,,,
11.885,-0.23375,0,,,
-5.7498,0.73155,0,,,
-4.9068,0.60081,0,,,
9.8867,-6.7571,0,,,
11.573,3.057,0,,,
2.489,11.893,0,,,
-0.24913,-6.4202,0,,,
12.725,-1.4457,0,,,
12.139,-0.15839,0,,,
-0.6479,-3.4068,0,,,
5.2006,-10.616,0,,,
0.88126,9.5204,0,,,
-2.5171,5.5796,0,,,
-4.7672,-0.93257,0,,,
11.854,-2.4912,0,,,
6.6794,9.9381,0,,,
-2.0367,-4.5681,0,,,
2.1008,-7.1304,0,,,
11.988,3.4423,0,,,
-2.6656,-3.2537,0,,,
-2.2537,-4.0759,0,,,
7.6791,9.0887,0,,,
-6.0427,1.842,0,,,
3.8802,8.1879,0,,,
12.676,5.304,0,,,
-4.9528,-4.8014,0,,,
7.9783,-6.3878,0,,,
1.319,10.134,0,,,
4.9589,9.7417,0,,,
10.036,3.0554,0,,,
11.414,6.6674,0,,,
4.1504,-7.0239,0,,,
2.7076,-7.1879,0,,,
-2.9959,4.2474,0,,,
10.585,7.2252,0,,,
-3.7755,6.6309,0,,,
-3.9105,1.3485,0,,,
-4.7632,1.3741,0,,,
0.2437,8.605,0,,,
8.741,9.4777,0,,,
13.053,-1.8764,0,,,
-4.5323,-0.78556,0,,,
3.3816,-8.2453,0,,,
-4.3613,0.48458,0,,,
10.571,-5.6764,0,,,
-2.7422,-3.4318,0,,,
-4.3003,-3.832,0,,,
12.592,0.44415,0,,,
6.6403,9.5551,0,,,
-5.8164,1.975,0,,,
12.603,3.7498,0,,,
-2.6028,6.4147,0,,,
-0.17123,9.1183,0,,,
-1.4903,-6.4552,0,,,
-2.8365,7.3513,0,,,
0.76145,-6.7958,0,,,
0.62844,8.3297,0,,,
11.714,7.2828,0,,,
10.287,-4.8639,0,,,
12.546,-2.5414,0,,,
7.645,-5.061,0,,,
12.324,-2.6867,0,,,
14.412,-0.15129,0,,,
1.0289,9.1069,0,,,
9.1715,-6.264,0,,,
-3.417,-5.4546,0,,,
-6.3023,1.109,0,,,
10.644,-5.2518,0,,,
7.4531,-8.6488,0,,,
7.0665,-7.4033,0,,,
10.781,4.5805,0,,,
-1.8792,-5.3958,0,,,
11.749,6.1072,0,,,
8.231,9.092,0,,,
1.8646,9.7292,0,,,
-4.2501,-2.5063,0,,,
4.3113,10.568,0,,,
7.6336,-7.1072,0,,,
10.227,3.9255,0,,,
11.304,-3.9802,0,,,
3.0447,-7.3821,0,,,
6.9979,10.22,0,,,
-0.16424,-6.3799,0,,,
-3.0282,-0.61758,0,,,
9.0499,7.6792,0,,,
